place_id,name,rating,lat,lng,type,review_text,review_rating,review_time,review_author
ChIJjQ9c1SJOqEcRzTArQIXM5qU,Netto Marken-Discount,3.7,52.5192555,13.4103926,Small retail,"Habe bei meinem Einkauf extra eine Guthabenkarte von Google Play hier gekauft, weil es eine extra Paybackpunkte Aktion gibt. An der Kasse war das Gerät für die Paybackkarte so schlecht gelegt, dass man es mit Handy nicht richtig scannen konnte! Habe die Kassiererin extra gefragt ob die Paybackkarte richtig gescannt wurde und sie meinte ja. Am Ende war es nicht und zuhause habe ich dann bemerkt, dass sogar auf dem Bon steht, dass ich 425 Punkte ""verpasst"" habe. Einfach schlechter Kundenservice an der Kasse. In dieser Filiale kaufe ich nicht mehr ein. In anderen hat es immer funktioniert. Kann hier nur von abraten.",1,vor 2 Monaten,Anne Smith
ChIJjQ9c1SJOqEcRzTArQIXM5qU,Netto Marken-Discount,3.7,52.5192555,13.4103926,Small retail,"Der Laden ist stark frequentiert und das Personal schuftet ganz offensichtlich. Vergleichen kann man ihn eigentlich nur mit Edeka Friedrichstr., Hit-Supermarkt am Zoo oder Penny am Ostbhf.; und alle geben sich trotz häufiger Überforderung wirklich Mühe! Meine Kritik zu diesem Markt hier lautet aber: Produkte sind nicht oder falsch ausgezeichnet. So wird aus dem Albi-O-Saft im Angebot für 1,46€ an der Kasse plötzlich einer für 2,49€. Und dies ist mir hier schon wirklich oft passiert! Aber das Kassenpersonal bleibt bei freundlichen Kunden wirklich auch immer freundlich!",2,vor 4 Monaten,Christian R.
ChIJjQ9c1SJOqEcRzTArQIXM5qU,Netto Marken-Discount,3.7,52.5192555,13.4103926,Small retail,"War morgens um kurz nach 7 da- es roch nach Getränkeautomat und verschimmeltem Obst. Der Boden klebte im gesamten Laden.

Und diese Unordnung ist echt beachtlich..",2,vor 8 Monaten,Laura Bruechle
ChIJjQ9c1SJOqEcRzTArQIXM5qU,Netto Marken-Discount,3.7,52.5192555,13.4103926,Small retail,Halt ein typischer Netto. Besser als bei uns in Bayern.,4,vor 3 Monaten,Maximilian K
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,PENNY,3.9,52.5098947,13.4342925,Small retail,"Penny im Ostbahnhof:
Ich gehe hier seit 10 Jahren einkaufen.
Jetzt bin ich da rein und wollt an dem Schalter bei den Tabak waren schauen, ob da meine Tabaksorte dabei ist. Da kommt mir ein neu eingestellter Security Mitarbeiter so was von aggressiv entgegen blögt mic so was von aggressiv an, als wenn ich eine SchwerverbrecherIn wäre, die in einen High Society Club eindringen möchte und den Laden ausrauben will.
Schon seine Erscheinung selbst lässt zu wünschen übrig und dann noch mit dem extrem aggressiven auftreten, GEHT GAR NICHT !! Ich rate Penny eine neue Security einzustellen!!
Ich liebe ja die langjährigen Mitarbeiter da, aber mir ist jetzt erstmal das EINKAUFEN GEHEN DA EXTREM VERGANGENEN.... !!!",1,vor 4 Monaten,Blessed Eye
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,PENNY,3.9,52.5098947,13.4342925,Small retail,"Ich war wirklich beeindruckt von dieser Filiale am Ostbahnhof. Es is' 'ne echte Erleichterung, hier einzukaufen. 🛒

Zum Zeitpunkt meines Besuchs (Sonntag) war der Laden nicht überfüllt. Es herrschte eine angenehme und ruhige Atmosphäre. Man findet dank der perfekten Sortierung und Aufteilung alles auf Anhieb. ✅ Es is' alles sehr sauber 🧼 und ordentlich – das macht das Einkaufen stressfrei.

Besonders hervorzuheben is' die hervorragende Ausleuchtung. ✨ Man fühlt sich wohl und hat alles klar im Blick. Dieser Penny is' logistisch einwandfrei und macht den Einkauf zum Vergnügen. Konsequente Empfehlung! 👍",5,vor 5 Monaten,TheAllCheckerOfBerlinDE
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,PENNY,3.9,52.5098947,13.4342925,Small retail,"​„Leider keine gute Erfahrung. Und ich qar jedes we bei euch in den letzten 3j

​Der Markt wirkt durchgehend extrem unordentlich und die Hygiene lässt an vielen Stellen nach , Trotz des hohen Kundenaufkommens am Ostbahnhof sind oft zu wenige Kassen besetzt, was zu massiven Wartezeiten führt.

​Das Personal wirkt zudem oft überfordert und ist leider nicht besonders freundlich oder hilfsbereit, wenn man eine Frage hat. Insgesamt wirkt der Laden sehr vernachlässigt – hier sollte dringend am Service und am Erscheinungsbild gearbeitet werden znd kassenaufschicht dazu geholt werden und  test kaufe genacht werden. Denn tu sagen euer scheiss klein geld woll 8ch nicht und betont ""94 geht jetz"" geht gar nixht 8ch habe eine gehbehinderung und brauche etwad langer sxhade penny/ rewe werte werden nicht gehalten in dieser filiale !",1,vor 3 Monaten,Jens Winkler
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,PENNY,3.9,52.5098947,13.4342925,Small retail,"Also mir gefällt der Penny hier, es ist sehr sauber, alle Verkäuferin sind nett und freundlich egal zu welcher Uhrzeit. Weiter so",5,vor 4 Monaten,Bernd
ChIJ2VLUh_-PqEcRSTjeC7oUDEA,PENNY,3.9,52.5098947,13.4342925,Small retail,"Extrem unfreundliches Personal, hat man eine Frage wo was is „ ach keine Ahnung“ werde in Zukunft den Laden meiden",1,vor 2 Monaten,Mohamed Gharbi
ChIJR0stPzVPqEcRDz5JAMmJCXI,Spätkauf ALX,3.9,52.5204189,13.4130027,Small retail,"Auswahl und Preise für Bier gehen in Ordnung, jedoch erschien mir die Kassiererin, nicht ganz auf unserem Planeten zu sein.",3,vor einem Monat,Robert Geiss
ChIJR0stPzVPqEcRDz5JAMmJCXI,Spätkauf ALX,3.9,52.5204189,13.4130027,Small retail,"Wirklich sehr empfehlenswert, schönes Ambiente und gute Drinks, gerne wieder!",5,vor 3 Monaten,Scheyenne
ChIJR0stPzVPqEcRDz5JAMmJCXI,Spätkauf ALX,3.9,52.5204189,13.4130027,Small retail,"Klasse Laden am Alex. Hier gibt es verschiedene Getränke, Snacks und sogar CBD.",4,vor 2 Jahren,Vik Web
ChIJR0stPzVPqEcRDz5JAMmJCXI,Spätkauf ALX,3.9,52.5204189,13.4130027,Small retail,"Top Späte, gute Auswahl, nette Leute und insgesamt gut gemacht.",5,vor 2 Monaten,Nils Zimmermann
ChIJR0stPzVPqEcRDz5JAMmJCXI,Spätkauf ALX,3.9,52.5204189,13.4130027,Small retail,Ein sehr schöner und guter späti. Die Mitarbeiter sind nett.Gutes Preis Leistungs Verhältnis. Große auswahl an Produkten👍,5,vor 2 Jahren,Ferry Abert
ChIJ__C3jFxPqEcRJozLKkpTL-k,Minimarkt 47 All in One,4.2,52.5069404,13.4234691,Small retail,"Der Spätkauf ist wirklich top! Die Auswahl an Getränken, Snacks und anderen Kleinigkeiten ist super vielfältig, und die Preise sind absolut fair. Besonders schätze ich die langen Öffnungszeiten – perfekt, wenn man spät abends noch etwas braucht.

Das Personal ist immer freundlich, hilfsbereit und sorgt für eine angenehme Atmosphäre. Man fühlt sich hier einfach willkommen. Der Laden ist außerdem sauber und ordentlich sortiert, was den Einkauf sehr angenehm macht.

Kurz gesagt: Ein Späti, wie man ihn sich wünscht. Ich komme immer wieder gern vorbei!",5,vor 8 Monaten,Ferhat Tekin
ChIJ__C3jFxPqEcRJozLKkpTL-k,Minimarkt 47 All in One,4.2,52.5069404,13.4234691,Small retail,"Mini Markt 47 ist ein richtig toller Laden! Dort sind immer Leute, die sitzen, und mit denen man sich super unterhalten kann. Die Mitarbeiter sind freundlich, die Atmosphäre entspannt, und die Auswahl an Produkten ist einfach top. Das Bier schmeckt auch immer – absolut empfehlenswert",5,vor einem Jahr,Lautermann II
ChIJ__C3jFxPqEcRJozLKkpTL-k,Minimarkt 47 All in One,4.2,52.5069404,13.4234691,Small retail,"Nette Mitarbeiter. Ich finde es gibt reichlich Angebote an Alkohol, da kann jedermann fündig werden💪 Ich wurde am Arbeitskampftag nicht enttäuscht und konnte mir ein kaltes Bier gönnen nach der Demonstration. Danke🙏",5,vor einem Jahr,Amira
ChIJ__C3jFxPqEcRJozLKkpTL-k,Minimarkt 47 All in One,4.2,52.5069404,13.4234691,Small retail,"Ein guter kleiner Laden und die Mitarbeit waren sehr nett. Ich konnte alles finden wonach ich gesucht habe ohne die ganze Zeit hin und her zu gucken.
Ich hoffe der Laden bleibt da noch eine Weile😇.",4,vor 4 Jahren,Muhamet Celik
ChIJ__C3jFxPqEcRJozLKkpTL-k,Minimarkt 47 All in One,4.2,52.5069404,13.4234691,Small retail,Einfach nur WOW! Freundliche unterhaltsame Mitarbeiter Preise Top. Von nun an Stamm Kunde,5,vor einem Jahr,Baran Sahin
ChIJXWRQZPpPqEcRsQuDab8SazM,Kaufland Berlin-Lichtenberg,3.6,52.5138556,13.476104,Small retail,Ich kaufe oft bei Kaufland ein und bin zufrieden. Der Supermarkt hat eine große Auswahl an Produkten und gute Preise. Besonders gefällt mir die Fleisch- und Gemüseabteilung. Der Laden ist groß und meistens sauber.,5,vor einem Monat,Yurii Fesiuk
ChIJXWRQZPpPqEcRsQuDab8SazM,Kaufland Berlin-Lichtenberg,3.6,52.5138556,13.476104,Small retail,"Gute sortierter Lebensmittelbereich, sauber und freundlich
Als Ausländer fühle ich mich bei Kaufland rundum willkommen und bestens versorgt – auch für mein Geschäft! Die Bedienung ist immer schnell, freundlich und kompetent, sodass ich nie lange warten muss. Besonders schätze ich die günstigen Preise und die große Auswahl an internationalen Produkten, die mein Geschäft bereichern. Außerdem ist der Markt hervorragend erreichbar, sowohl mit dem Auto als auch mit öffentlichen Verkehrsmitteln, was die Logistik enorm erleichtert. Der Service stimmt einfach – bei Fragen helfen die Mitarbeiter immer weiter und sind sehr zuvorkommend. Für mich bietet Kaufland viele Vorteile: preiswert, super erreichbar und ein Top-Service – genau das, was ich als ausländischer Unternehmer brauche!",5,vor 4 Monaten,Phuong Nguyen
ChIJXWRQZPpPqEcRsQuDab8SazM,Kaufland Berlin-Lichtenberg,3.6,52.5138556,13.476104,Small retail,"Betreff: Beschwerde über das Verhalten eines Mitarbeiters

Sehr geehrte Damen und Herren,

am 27. Februar 2026 um 10:00 Uhr habe ich in Ihrer Filiale eingekauft und an der Selbstbedienungskasse bezahlt.

Da ich mit diesem Kassensystem noch nicht vertraut bin, war ich etwas unsicher und habe etwas länger gebraucht. In dieser Situation hat ein männlicher Mitarbeiter laut „Langsam!“ (oder ähnliche Worte) gerufen. Anschließend hat er meine Waren genommen und grob in meinen Einkaufswagen geworfen.

Dieses Verhalten und dieser Umgangston haben mich sehr verletzt und ich habe mich respektlos behandelt gefühlt. Ich verstehe, dass die Arbeit stressig sein kann, aber ein respektvoller Umgang mit Kunden sollte selbstverständlich sein.

Ich bitte Sie, diesen Vorfall zu prüfen und mir eine entsprechende Rückmeldung zu geben.",1,vor einem Monat,Berlin Tivi
ChIJXWRQZPpPqEcRsQuDab8SazM,Kaufland Berlin-Lichtenberg,3.6,52.5138556,13.476104,Small retail,"Liebe Kaufland Mitarbeiter, leider erlebe ich immer wieder, dass insbesondere empfindliches Obst bei euch in die Körbe ""geschmissen"" wird. Was die Folge ist, muss man euch glaube ich nicht erklären. Fauliges Obst sehe ich oft in den Körben oder dann erst zu Hause. Frisch geht anders.",2,vor einem Monat,Maik
ChIJXWRQZPpPqEcRsQuDab8SazM,Kaufland Berlin-Lichtenberg,3.6,52.5138556,13.476104,Small retail,"Ich bin wirklich begeistert von Kaufland! Die Auswahl an Produkten ist außergewöhnlich groß – vom täglichen Bedarf bis zu internationalen Spezialitäten findet man hier wirklich alles. Besonders beeindruckend finde ich die vielen Sonderangebote, die regelmäßig verfügbar sind. Letzte Woche waren einige der Aktionswaren schon am zweiten Tag vergriffen, doch das Team hat zügig nachbeschafft und die Regale wieder gefüllt. Das zeigt, wie sehr sich Kaufland um die Wünsche seiner Kunden kümmert! Für Sparfüchse und alle, die gern Vielfalt beim Einkaufen erleben, ist Kaufland die erste Wahl. Ich komme immer gerne wieder!",5,vor 4 Monaten,Andreas Eismann
ChIJHYHAg71OqEcRHx-AEEjBtRw,Netto Marken-Discount,3.9,52.5222415,13.4861607,Small retail,"Stehe hier schon ne ganze Weile am Pfandautomat. Scheint keinem zu interessieren, dass ich klingle. Ist auch nur ein Automat und wird sehr oft von Flaschensammlern benutzt.

Update nach 15 Minuten warten, habe ich alle Flaschen in den Behälter geschüttet und bin gegangen. Natürlich den ärmeren vor der Tür Bescheid gesagt.
Nach dem Lärm, habe ich draußen durchs Fenster gesehen, dass doch jemand kam...

So kommt man auch drum rum, den Pfand nicht wieder auszuzahlen, den man bezahlt hat. Hartnäckig sind sie.

Ein Stammkunde weniger.",1,vor einem Jahr,Christian S
ChIJHYHAg71OqEcRHx-AEEjBtRw,Netto Marken-Discount,3.9,52.5222415,13.4861607,Small retail,"Netter Umbau, aber das Personal ist unfreundlich und ständig ist nur eine Kasse offen. Heute wollte ich mir in der Mittagspause eine Kleinigkeit kaufen und es war eine mega Schlange. Als ich nach einer zweiten Kasse fragte, hieß es, sie haben sie keine Zeit",1,vor 8 Monaten,Banki TV
ChIJHYHAg71OqEcRHx-AEEjBtRw,Netto Marken-Discount,3.9,52.5222415,13.4861607,Small retail,"Naja seit dem Umbau und der Neueröffnung ist dieser Netto größer geworden, Minuspunkt wenig Auswahl an Obst und Gemüse Pluspunkte: Obst ist nicht mehr so viel verschimmelt, bessere Auswahl an der Backstation zum selbst nehmen und größere Auswahl bsp. Seit neuestem gibt es Käsebrötchen. Außerdem besseren Zugang zu TK-Produkten und allgemein sieht diese Filiale aufgeräumter aus, wodurch man wieder mehr Lust hat etwas zu kaufen. Außerdem hat diese Filiale neue Einkaufswagen weil die alten abgeranzt waren.",4,vor 11 Monaten,Kilian Melchert
ChIJHYHAg71OqEcRHx-AEEjBtRw,Netto Marken-Discount,3.9,52.5222415,13.4861607,Small retail,"Einer der schlimmsten Filialen die ich in Berlin kenne. Mal abgesehen von der Kundschaft die dieses Geschäft besucht, hat das Personal hier immer schlechte Laune und macht ein Eindruck als ob sie nur noch darauf warten bis sie endlich in Rente gehen können. Ein simples "" guten Tag und tschüss"" scheint schon zu viel zu sein.",1,vor einem Jahr,Sven Becker
ChIJHYHAg71OqEcRHx-AEEjBtRw,Netto Marken-Discount,3.9,52.5222415,13.4861607,Small retail,"Ich bin wirklich enttäuscht von meinem letzten Einkauf in dieser Netto-Filiale. Als Kunde erwarte ich Respekt und einen normalen Umgang, doch stattdessen wurde ich von einem Mitarbeiter unfreundlich behandelt. Er störte mich während meines Einkaufs, meckert dass ich Müll von Gemüse hinterlassen obwohl ich noch nicht fertig bin. Schien davon auszugehen, dass ich kein Deutsch spreche – ein Verhalten, das in der heutigen Zeit absolut inakzeptabel ist.

Ich hoffe, dass das Management seine Mitarbeiter besser schult, damit sich alle Kunden, unabhängig von ihrer Herkunft, willkommen fühlen. Solche Erfahrungen sind nicht nur unangenehm, sondern hinterlassen auch einen sehr schlechten Eindruck von der gesamten Filiale. Liebe woanders kaufen, hier bekommt man nur schlechte Laune, lohnt sich nicht.",1,vor einem Jahr,Duc Huy Duong
ChIJ30NGtNxOqEcRtXe6ckl5K6o,Kaufland Berlin-Friedrichsfelde,4.2,52.4996863,13.4970425,Small retail,"Ich mag dieses Kaufland wirklich gern, allerdings fällt in den letzten Monaten immer häufiger auf, dass viele Regale regelmäßig leer sind. Mit den Neubauten im Kiez wird es künftig noch mehr Kundschaft geben – entsprechend wäre es wichtig, die Warenbestellungen anzupassen.
Das Personal ist durchweg freundlich und sehr kundenorientiert. Besonders an der Kasse möchte ich das Stammpersonal hervorheben: Die Dame mit den roten Haaren und der Herr mit der Brille – vielen Dank für Ihre tolle Arbeit, auch in stressigen Situationen! 👍
Was jedoch viele Kundinnen und Kunden hier bemerken, ist die angespannte Kassensituation. Leider muss man oft deutlich länger warten als die üblichen „5 Minuten“.",4,vor 3 Monaten,C Stern (Sterni)
ChIJ30NGtNxOqEcRtXe6ckl5K6o,Kaufland Berlin-Friedrichsfelde,4.2,52.4996863,13.4970425,Small retail,"Unser Liebelings- Kaufland 😉

Wir gehen dort sehr gerne Einkaufen, besonders aufgrund der langen Öffnungszeiten, abends! Ideal also für Berufstätige mit späten Arbeitszeiten.
Großer Laden. Gut aufgestelltes Sortiment - finde eigentlich immer alles! Und dazu noch super Parkmöglichkeiten!

Ach ja und das Personal war bisher IMMER super freundlich!
(Und das ist ja bekanntlich selten in Berlin! 😉)",5,vor einem Monat,Hannelore
ChIJ30NGtNxOqEcRtXe6ckl5K6o,Kaufland Berlin-Friedrichsfelde,4.2,52.4996863,13.4970425,Small retail,"Eigentlich schöner Kaufland. Jedoch teilweise extreme Warteschlangen bis zur Kasse. An einem Freitagabend sind 3 von 12 Kassen geöffnet und die Schlangen sind bis zur Getränkeabteilung. Auch SB-Kassen die schnelle Abhilfe schaffen könnten, sind nicht vorhanden.",2,vor 4 Monaten,Marc
ChIJ30NGtNxOqEcRtXe6ckl5K6o,Kaufland Berlin-Friedrichsfelde,4.2,52.4996863,13.4970425,Small retail,"Ich finde die Kaufland-Filiale eigentlich ganz gut. Das Sortiment ist überzeugend und das Personal weitestgehend freundlich.
​Was mir jedoch öfter negativ auffällt: Manche Kassierer führen während des Kassiervorgangs Privatgespräche mit Kollegen. Dabei wird oft der Blickkontakt zum Kollegen gesucht, statt auf die Ware zu achten. Das wirkt nicht nur unkonzentriert, sondern führt leider auch dazu, dass man den Kassenbon sehr genau kontrollieren muss, ob alles korrekt eingescannt wurde.
​Fairerweise muss man sagen, dass das nicht auf alle Mitarbeiter zutrifft, aber gefühlt tritt es bei jedem zweiten Einkauf auf. Es erzeugt eine etwas unangenehme Atmosphäre für den Kunden.
​Unterm Strich ist die Filiale aber gut und ich kaufe hier grundsätzlich gerne ein.",4,vor 2 Monaten,Sky
ChIJ30NGtNxOqEcRtXe6ckl5K6o,Kaufland Berlin-Friedrichsfelde,4.2,52.4996863,13.4970425,Small retail,"Achtung Abzocke!

Wenn Sie hier mit Auto einkaufen wollen, brauchen Sie zwingend eine Parkscheibe, andernfalls haben sie nach wenigen Minuten einen Strafzettel i.H.v. 23€ an der Scheibe. Es stehen zwar Schilder herum, aber auf über 2m Höhe und nur in kleiner Schrift, dass übersieht man viel zu schnell, wenn man nicht Ortskundig ist. Danke Kaufland für das tolle „Geschenk“ zu Weihnachten!",1,vor 3 Monaten,David Knust
ChIJYzCQo3xPqEcRst7dxr78YVg,Cinar Mini-Markt,4.8,52.5138511,13.471277,Small retail,"Bin mit diesem Obst & Gemüse Geschäft plus Getränke und Snacks sehr zufrieden.  Sehr gute Qualität an frischen Gemüse auch sehr gute Kartoffeln und es wird auf Nachfrage auch versucht gerade nicht vorhandene Waren zu besorgen.
Immer kompetente und sehr freundliche Bedienung.
Ich kann dieses Geschäft in der Frankfurter Allee nur wärmstens weiterempfehlen.",5,vor 2 Jahren,Karsten Kosgalwies
ChIJYzCQo3xPqEcRst7dxr78YVg,Cinar Mini-Markt,4.8,52.5138511,13.471277,Small retail,"Wunderbarer Laden, bin hier fast jeden tag alles top, Obst und Gemüse immer frisch, die mitarbeiter immer alle gut gelaunt und nett dazu noch sehr freundlich, kann man sich überhaupt nicht beschweren, Top!!!!",5,vor 3 Jahren,bape. kevin
ChIJYzCQo3xPqEcRst7dxr78YVg,Cinar Mini-Markt,4.8,52.5138511,13.471277,Small retail,"Für mich ein sehr guter kleiner Laden für Obst und Gemüse. Sehr gute Verkäufer und sehr individuell dazu, besorgen einen extra leckeres Obst, wie Litschi vom Großmarkt. Kaufe dort sehr gerne ein und finde auch die Kartoffeln klasse.  Vielen Dank für diesen Laden.",5,vor 3 Jahren,Karsten Höhne
ChIJYzCQo3xPqEcRst7dxr78YVg,Cinar Mini-Markt,4.8,52.5138511,13.471277,Small retail,"Kurz vor Mitternacht noch die dringend benötigte Zahnpasta bekommen, die das Hotel leider nicht im Angebot hatte. Danke.",5,vor einem Jahr,Florian Nowacki
ChIJYzCQo3xPqEcRst7dxr78YVg,Cinar Mini-Markt,4.8,52.5138511,13.471277,Small retail,Ich gehe gerne mit meiner familie einkaufen sehr freundliche menschen immer dort das gemüse ist immer frisch und mein bekommt einen guten Preis man finded viel könnte nur empfehlen dort mal einzukaufen,5,vor 3 Jahren,Rahime Bayram
ChIJkcTxAmBOqEcRmpxX2wfJd7o,Netto Marken-Discount,3.6,52.5149357,13.4658852,Small retail,"ich wohne seit ich geboren bin hier und gehe schon sehr lange zum netto ich hatte nie probleme bis vor 2 wochen wo ich extrem angegangen wurde von 2 mitarbeiterinnen weil mir etwas runtergefallen ist und ich es nicht gesehen hab
ich bin dann wütend aus dem laden aber da ich die sachen dringend benötigt habe musste ich wieder hin
beim reingehen wurde direkt gesagt „oh nicht schon wieder die“ und die eine schwarzhaarige mitarbeiterin ist zu jedem mitarbeiter gegangen und hat die vor mir gewarnt. an der kasse hab ich nach dem manager gefragt der wurde mir verwehrt weil die mitarbeiterin es wahrscheinlich gesagt hat wirklich unverschämt werde nie wieder ein fuss rein setzen",1,vor 2 Monaten,Somia Azd
ChIJkcTxAmBOqEcRmpxX2wfJd7o,Netto Marken-Discount,3.6,52.5149357,13.4658852,Small retail,"minus sterne kann man leider nicht vergeben, unfreundlich, meistens nur 1 kasse besetzt und dabei spielt es keine rolle wie lange die schlange ist...die sb kassen sind seit september ausser dienst und da passiert auch null.
das einzig gute ist das man dieses trauerspiel gut durch fenster erkennt.
da stimmt irgendwie nichts und gegen die betler vor dem laden wird auch nichts unternommen..
so das sind die gründe warum ich da nicht mehr hingehe",1,vor einem Monat,Aka Manti
ChIJkcTxAmBOqEcRmpxX2wfJd7o,Netto Marken-Discount,3.6,52.5149357,13.4658852,Small retail,"Ich kaufe in diesem Netto schon seit über 10 Jahren ein. Bestimmt nicht, weil es dort so gut ist, sondern weil es einfach für mich logistisch gepasst hat. Wenn du Vormittags in den Laden kommst, gibt es noch nichts, weil noch nicht fertig eingeräumt wurde. Am Nachmittag gibt es nichts mehr, weil nicht wieder aufgefüllt wurde. Dabei ist der Supermarkt eigentlich fast nie wirklich überfüllt und gemessen der Lage eher mäßig besucht. Das Gemüse ist oft so schlecht, dass es wahrscheinlich nicht einmal die Tafel haben wollen würde. Das letzte mal als ich dort einkaufen wollte, stand eine gigantische Schlange, vor der einzig geöffneten Kasse und die Selbstbedienerkassen waren alle bis auf eine einzige defekt.
Meine Nachfrage, ob man vielleicht eine zweite Kasse öffnen könnte, wurde patzig genervt vom Typen an der Kasse verneint.
Früher gab es dort ein paar langjährige und nette Mitarbeiter. In letzter Zeit sehe ich aber immer wieder neues Personal, die es wohl alle nicht so lange dort aushalten.
Nein danke!",1,vor 4 Monaten,SxSxG
ChIJkcTxAmBOqEcRmpxX2wfJd7o,Netto Marken-Discount,3.6,52.5149357,13.4658852,Small retail,"Mitarbeiter haben keine Lust zu arbeiten!
Eine Kasse ist auf mit einer Schlange durch den ganzen Laden, während dessen sind alle SB-Kassen geschlossen. Daneben steht eine Mitarbeiterin die sich wundert, warum Leute sich an eine neue Kasse stellen die noch nicht eröffnet wurde. Auf Nachfrage was denn das Problem sei warum man nicht selber einfach eine weitere Kasse öffnet und das sieht und angeht wurde mir geantwortet. Ja das ist halt an einem Samstag so.

Das ist nicht nur Samstags so, sondern fast immer. Sucht euch Leute die lust auf ihren Job haben, gerade wenn man mit Menschen zu tun hat!",1,vor 4 Monaten,mikq
ChIJkcTxAmBOqEcRmpxX2wfJd7o,Netto Marken-Discount,3.6,52.5149357,13.4658852,Small retail,"Ein dickes Lob an die junge Mitarbeiterin an der Kasse, die hier einen Kunden ertragen muss,  der entweder ein oder mehrere Suchtprobleme hat. Obwohl er andere Kunden anschreit und beleidigt, versucht sie ruhig auf den Mann einzuwirken und weisst ihn zurecht.  Leider keine Unterstützung durch andere Mitarbeiter.  Auf Nachfrage berichtet sie, dass sie leider nur mit zwei Mitarbeiter besetzt sind.  Für mich ein Unding bei diesem Betrieb und dieser Kundschaft.... Daher nur ein Stern für die Filial- und Gebietsleitung für die schlechte Personaleinsatzplanung(nur gedacht, da ich die Bewertung für die junge Dame nicht zerstören möchte)",5,vor 5 Monaten,Jochen Schmidt
ChIJc2lTfPNOqEcRavLqqtJmxAQ,EDEKA Thaut,3.7,52.5098077,13.4706728,Small retail,"Minijobarbeiterin gibt emalige Mitarbeiterin Hausverbot weil ich sie privat beleidigt haben soll 😂😂 , was hat privat mit dem Hausverbot zu tun wenn ich als Kunde da normal was kaufe und nix gemacht habe ?

Spielt sich auch nur auf und denkt Sie ist was besseres , du bist nicht besser als wir ganz ehrlich , nur weil du jetzt auf ein höheren Posten bist .  👋",1,vor einem Monat,Jennifer Schmidt
ChIJc2lTfPNOqEcRavLqqtJmxAQ,EDEKA Thaut,3.7,52.5098077,13.4706728,Small retail,"Ich bin seid ca.
1 Jahr Täglich bei euch ,
Da meine Baustelle neben an liegt .

Ich muss euch sehr für die belegten Brötchen Loben!!!
Preis Leistung ist wirklich sehr gut !!!
LG aus der Gürtelstraße 31 😉
Und bis morgen 😘",5,vor 2 Monaten,Fishing Adventures. BB
ChIJc2lTfPNOqEcRavLqqtJmxAQ,EDEKA Thaut,3.7,52.5098077,13.4706728,Small retail,"Leider ist Edeka Thaut kontinuierlich über die Jahre schlechter geworden.
Angefangen bei viel zu großen und mit falschen Rädern  bestückten Einkaufswagen über regelmäßig fehlendes oder unnützes Sortiment bis zum oft nicht funktionierenden Flaschenautomat unterstützt mit überwiegend schlechten Personal. Aber was will man verlangen, wenn der Inhaber einen schmucken Markt in Brandenburg besitzt und diesen hier in Berlin als billige Einnahmequelle ansieht. Sehr schade.",1,vor 4 Monaten,H. Will
ChIJc2lTfPNOqEcRavLqqtJmxAQ,EDEKA Thaut,3.7,52.5098077,13.4706728,Small retail,"Man muss sehr Doll aufpassen, die Preise sind sehr oft falsch gekennzeichnet und meistens sowieso schon teurer als die Konkurrenz. 4€ für 10 Standard Freiland Eier ist auch einfach ein Witz wenn man den Vergleich hat. Zumindest ist das Personal ganz nett",2,vor 4 Monaten,Period Uh
ChIJc2lTfPNOqEcRavLqqtJmxAQ,EDEKA Thaut,3.7,52.5098077,13.4706728,Small retail,"Extremistische Politik bei der SB-Kasse, in Bezug auf das Artikellimit. Die Mitarbeiterin sucht durch deine Taschen, zu überprüfen, dass du 15 statt 17 Artikel einscannst. Ich unterstützte eher einen anderen Laden, der die Kundschaft mit grundsätzlichen Respekt behandelt.",1,vor einem Monat,Twitter
ChIJrUHMWeVRqEcRtKIJGLSVFrE,REWE,4.4,52.5324002,13.3972573,Small retail,"Der Rewe ist echt mega groß, man findet basically alles ohne Stress. Das Personal ist richtig nett und hilfsbereit, obwohl man merkt, dass die da echt viel am Hustlen sind  trotzdem immer freundlich. Die Sushi-Theke ist top, alles super frisch und lecker. Außerdem ist der Laden extrem sauber und ordentlich, fühlt sich einfach angenehm an dort einzukaufen.
Ein kleiner Minuspunkt vielleicht, dass es zu Stoßzeiten manchmal etwas voller wird, aber overall echt stabiler Rewe, kann man safe empfehlen.",4,vor einem Monat,Lidia
